source_file,time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason,checks
tozai_normal_bad.csv,27.0,early_coast_s0_a,0,0.223882,巡航フェーズ（駅間走行中）,惰行,16.8,力行,10.2,3.34,40.36,75.0,75.0,75.0,51.7,69.4,66.1,惰行 ↔ 勾配ブレーキ,惰行,51.7,-11.3,66.0,75.0,70.5,70.5,,740.6,53.0,110.09,630.52,-16.3,0.406,3.75,485m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,53.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.3,下り勾配で惰行は減速できず、速度が標準目標51.7km/hを11km/h下回り遅延リスクが高く、勾配ブレーキ未使用が評価低下の主因となった。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り惰行)"", ""phase"": ""NG(速度低下)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延)""}"
tozai_normal_bad.csv,28.0,early_coast_s0_a,0,0.235151,巡航フェーズ（駅間走行中）,惰行,17.8,力行,10.2,3.31,40.77,75.0,75.0,75.0,52.0,69.4,66.1,惰行 ↔ 勾配ブレーキ,惰行,52.0,-11.2,66.8,75.0,73.0,73.0,,729.3,52.0,112.28,617.07,-16.3,0.405,3.715,475m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,52.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,巡航フェーズで目標速度52km/hに対し40.8km/hと大幅に遅く、遅延拡大と省エネ低下が顕著で評価を大幅に減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""NG(低速で遅延拡大)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延拡大・省エネ低下)""}"
tozai_normal_bad.csv,29.0,early_coast_s0_a,0,0.246532,巡航フェーズ（駅間走行中）,惰行,18.8,力行,10.2,3.28,41.17,75.0,75.0,75.0,52.3,69.5,66.2,惰行 ↔ 勾配ブレーキ,惰行,52.3,-11.1,67.5,75.0,74.6,74.6,,718.0,51.0,114.47,603.49,-16.3,0.404,3.681,465m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,51.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,巡航フェーズで標準速度52.3km/hを11km/h下回り、下り勾配で惰行だけでは加速できず、速度維持が不適切なため低評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で惰行のみでは加速不足)"", ""phase"": ""NG(速度が標準走行速度を大きく下回る)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延リスクと省エネ低下)""}"
tozai_normal_bad.csv,30.0,early_coast_s0_a,0,0.258025,巡航フェーズ（駅間走行中）,惰行,19.8,力行,10.2,3.25,41.58,75.0,75.0,75.0,52.5,69.5,66.2,惰行 ↔ 勾配ブレーキ,惰行,52.5,-11.0,69.0,75.0,75.0,75.0,,706.5,50.0,116.68,589.79,-16.3,0.402,3.648,450m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,50.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で惰行を続けても速度が上がり減速できず、現在速度は目標52.5km/hを大きく下回り遅延を拡大しエネルギー効率も低下しているため評価は低くなる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(勾配ブレーキ推奨)"", ""phase"": ""NG(速度低下)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延・無駄)""}"
tozai_normal_bad.csv,31.0,early_coast_s0_a,0,0.26963,巡航フェーズ（駅間走行中）,惰行,20.8,力行,10.2,3.21,41.98,75.0,75.0,75.0,52.8,69.6,66.3,惰行 ↔ 勾配ブレーキ,惰行,52.8,-10.9,70.5,75.0,75.0,75.0,,694.9,49.0,118.9,575.97,-16.3,0.401,3.616,440m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,49.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で惰行は速度上昇し現示超過リスクがあるが、現示余裕のため即0.0ではない。標準速度より10km/h遅く、加速すべきである点が評価を大きく下げる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(下りで惰行は加速)"", ""phase"": ""NG(速度が標準より遅く惰行不適)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延・エネルギー非効率)""}"
tozai_normal_bad.csv,32.0,early_coast_s0_a,0,0.281346,巡航フェーズ（駅間走行中）,惰行,21.8,力行,10.2,3.18,42.38,75.0,75.0,75.0,53.1,69.6,66.3,惰行 ↔ 勾配ブレーキ,惰行,53.1,-10.7,71.3,75.0,75.0,75.0,,683.2,48.0,121.14,562.01,-16.3,0.4,3.584,430m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,48.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で惰行は速度上昇を防げず、巡航フェーズで目標速度53.1km/hに対し42.4km/hと大幅に遅く、遅延と省エネ低下が顕著。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速不可)"", ""phase"": ""NG(目標速度大幅下回り)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延拡大・省エネ低下)""}"
tozai_normal_bad.csv,34.0,early_coast_s0_a,0,0.305112,巡航フェーズ（駅間走行中）,惰行,23.8,力行,10.2,3.13,43.17,75.0,75.0,75.0,53.7,69.7,66.4,惰行 ↔ 勾配ブレーキ,惰行,53.7,-10.5,73.5,75.0,75.0,75.0,,659.4,46.0,125.64,533.75,-16.3,0.397,3.523,405m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,46.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行を続け速度が上がり続け、目標帯(66.4‑69.7km/h)を大きく下回り遅延回復に不適切なため評価を大幅に減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(速度が目標帯外)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復未達)""}"
tozai_normal_bad.csv,33.0,early_coast_s0_a,0,0.293174,巡航フェーズ（駅間走行中）,惰行,22.8,力行,10.2,3.15,42.78,75.0,75.0,75.0,53.4,69.7,66.4,惰行 ↔ 勾配ブレーキ,惰行,53.4,-10.6,72.5,75.0,75.0,75.0,,671.3,47.0,123.38,547.94,-16.3,0.398,3.553,415m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,47.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.3,下り勾配で惰行が速度上昇を阻害し、帯下限66.4km/hを大きく下回るため遅延回復に不適切で、定時達成が危うく評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(下り勾配で惰行は不適切)"", ""phase"": ""NG(速度が帯下限を大きく下回り遅延回復に不適)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(速度不足で遅延回復が不十分、エネルギー無駄)""}"
tozai_normal_bad.csv,35.0,early_coast_s0_a,0,0.31716,巡航フェーズ（駅間走行中）,惰行,24.8,力行,10.2,3.1,43.57,75.0,75.0,75.0,54.0,69.8,66.5,惰行 ↔ 勾配ブレーキ,惰行,54.0,-10.4,75.0,75.0,75.0,75.0,,647.3,45.0,127.91,519.43,-16.3,0.396,3.493,395m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,45.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行を続け速度が目標75km/hに遠く及ばず、遅延回復に不適切なため低評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速し勾配ブレーキ未使用)"", ""phase"": ""NG(速度が目標75km/hを大きく下回る)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復で速度不足・エネルギー非効率)""}"
tozai_normal_bad.csv,36.0,early_coast_s0_a,0,0.329318,巡航フェーズ（駅間走行中）,惰行,25.8,力行,10.2,3.07,43.96,75.0,75.0,75.0,54.3,69.8,66.5,惰行 ↔ 勾配ブレーキ,惰行,54.3,-10.3,75.0,75.0,75.0,75.0,,635.2,44.0,130.19,504.99,-16.3,0.394,3.464,380m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,44.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.4,下り勾配で惰行は適切だが、現在速度が帯域下限を大きく下回り遅延回復に必要な速度に達しておらず定時性が損なわれている。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(速度不足で遅延回復未達)""}"
tozai_normal_bad.csv,37.0,early_coast_s0_a,0,0.341586,巡航フェーズ（駅間走行中）,惰行,26.8,力行,10.2,3.04,44.36,75.0,75.0,75.0,54.6,69.8,66.5,惰行 ↔ 勾配ブレーキ,惰行,54.6,-10.2,75.0,75.0,75.0,75.0,,622.9,43.0,132.48,490.43,-16.3,0.393,3.435,370m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,43.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.5,下り勾配で惰行を続け速度が上がらず目標速度を大きく下回り、遅延回復に不適切なため評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(速度低すぎ)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延リスク)""}"
tozai_normal_bad.csv,39.0,early_coast_s0_a,0,0.366448,巡航フェーズ（駅間走行中）,惰行,28.8,力行,10.2,2.99,45.14,75.0,75.0,75.0,55.1,69.9,66.6,惰行 ↔ 勾配ブレーキ,惰行,55.1,-10.0,75.0,75.0,75.0,75.0,,598.1,41.0,137.1,460.95,-16.3,0.39,3.38,345m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,41.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.9,下り勾配で惰行により速度が自然に上昇し、遅延回復モードの加速側帯へ向かう適切な操作であり、ATC超過なし、停止位置も余裕があるため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,40.0,early_coast_s0_a,0,0.379042,巡航フェーズ（駅間走行中）,惰行,29.8,力行,10.2,2.96,45.53,75.0,75.0,75.0,55.4,70.0,66.7,惰行 ↔ 勾配ブレーキ,惰行,55.4,-9.9,75.0,75.0,75.0,75.0,,585.5,40.0,139.42,446.03,-16.3,0.389,3.353,330m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,40.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.9,下り勾配で惰行が自然に速度上昇し、遅延回復の加速側として適切に帯下側を加速しているため評価が高い。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,38.0,early_coast_s0_a,0,0.353963,巡航フェーズ（駅間走行中）,惰行,27.8,力行,10.2,3.02,44.75,75.0,75.0,75.0,54.9,69.9,66.6,惰行 ↔ 勾配ブレーキ,惰行,54.9,-10.1,75.0,75.0,75.0,75.0,,610.5,42.0,134.79,475.75,-16.3,0.391,3.407,355m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,42.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.4,惰行で下り勾配の自然加速に任せているが、目標75km/hに遠く及ばず遅延回復が不十分なため評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK(下り・惰行で加速)"", ""phase"": ""NG(目標速度大幅下回り)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復未達)""}"
tozai_normal_bad.csv,41.0,early_coast_s0_a,0,0.391744,巡航フェーズ（駅間走行中）,惰行,30.8,力行,10.2,2.94,45.92,75.0,75.0,75.0,55.7,70.0,66.7,惰行 ↔ 勾配ブレーキ,惰行,55.7,-9.8,75.0,75.0,75.0,75.0,,572.8,39.0,141.76,431.0,-16.3,0.387,3.326,320m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,39.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行に留まり速度が目標55.7km/hを大きく下回り、遅延回復に必要な加速が不足しているため評価が低くなる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(惰行で加速不可)"", ""phase"": ""NG(速度が目標下回り)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復未達)""}"
tozai_normal_bad.csv,42.0,early_coast_s0_a,0,0.404554,巡航フェーズ（駅間走行中）,惰行,31.8,力行,10.2,2.91,46.31,75.0,75.0,75.0,56.0,70.0,66.8,惰行 ↔ 勾配ブレーキ,惰行,56.0,-9.7,75.0,75.0,75.0,75.0,,559.9,38.0,144.1,415.85,-16.3,0.386,3.3,305m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,38.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.4,下り勾配で惰行は速度増加しかできず、帯下部(66.8‑70km/h)から大きく外れたまま維持できず遅延回復に不適切なため評価を低減。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行は下り勾配で不適切)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,44.0,early_coast_s0_a,0,0.430494,巡航フェーズ（駅間走行中）,惰行,33.8,力行,10.2,2.87,47.07,75.0,75.0,75.0,56.6,70.1,66.8,惰行 ↔ 勾配ブレーキ,惰行,56.6,-9.5,75.0,75.0,75.0,75.0,,534.0,36.0,148.82,385.19,-16.3,0.383,3.25,280m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,36.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行は減速できず、速度が維持帯下限を大きく下回り加速不足のため遅延回復に不適切。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(惰行で加速不可)"", ""phase"": ""NG(帯外で惰行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復に速度不足)""}"
tozai_normal_bad.csv,45.0,early_coast_s0_a,0,0.443624,巡航フェーズ（駅間走行中）,惰行,34.8,力行,10.2,2.84,47.46,75.0,75.0,75.0,56.9,70.2,66.9,惰行 ↔ 勾配ブレーキ,惰行,56.9,-9.4,75.0,75.0,75.0,75.0,,520.9,35.0,151.19,369.69,-16.3,0.382,3.225,265m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,35.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.5,下り勾配で惰行は減速できず、勾配ブレーキが適切だが使用せず速度が目標より9km/h低く、巡航フェーズでの速度維持が不適切。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(下り勾配で惰行は減速不可)"", ""phase"": ""NG(目標速度未達、惰行で速度低下)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,43.0,early_coast_s0_a,0,0.417471,巡航フェーズ（駅間走行中）,惰行,32.8,力行,10.2,2.89,46.69,75.0,75.0,75.0,56.3,70.1,66.8,惰行 ↔ 勾配ブレーキ,惰行,56.3,-9.6,75.0,75.0,75.0,75.0,,547.0,37.0,146.45,400.58,-16.3,0.385,3.275,295m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,37.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行は減速できず速度が目標より大幅に低く、遅延回復に不適切なため低評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速不可)"", ""phase"": ""NG(速度9.6km/h低く目標未達)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延リスク)""}"
tozai_normal_bad.csv,46.0,early_coast_s0_a,0,0.45686,巡航フェーズ（駅間走行中）,惰行,35.8,力行,10.2,2.82,47.84,75.0,75.0,75.0,57.2,70.2,66.9,惰行 ↔ 勾配ブレーキ,惰行,57.2,-9.3,75.0,75.0,75.0,75.0,,507.6,34.0,153.57,354.07,-16.3,0.38,3.201,255m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,34.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.2,下り勾配で惰行は加速になるが、現在速度が目標75km/hに大きく届かず、遅延回復に不適切なノッチ選択となっているため評価が低下。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""NG(下り惰行)"", ""phase"": ""NG(速度不足)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延)""}"
tozai_normal_bad.csv,47.0,early_coast_s0_a,0,0.470202,巡航フェーズ（駅間走行中）,惰行,36.8,力行,10.2,2.8,48.22,75.0,75.0,75.0,57.4,70.2,66.9,惰行 ↔ 勾配ブレーキ,惰行,57.4,-9.2,75.0,75.0,75.0,75.0,,494.3,33.0,155.96,338.34,-16.3,0.379,3.178,240m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,33.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.9,下り勾配で惰行が自然に速度を上げ、遅延回復モードの加速側帯へ戻る操作として適切であり、ATC超過や停止位置問題もなく安全・定時性が保たれる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_bad.csv,49.0,early_coast_s0_a,0,0.497201,巡航フェーズ（駅間走行中）,惰行,38.8,力行,10.2,2.76,48.97,75.0,75.0,75.0,58.0,70.3,67.0,惰行 ↔ 勾配ブレーキ,惰行,58.0,-9.0,75.0,75.0,75.0,75.0,,467.3,31.0,160.76,306.54,-16.3,0.376,3.132,215m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,31.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,delay_recovery,0.3,遅延回復モードでv_ceiling(75km/h)に対し現在49km/h、惰行だけでは加速が不十分で定時回復が見込めないため減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""NG(遅延回復で速度がv_ceilingに遠く加速不足)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延回復の速度不足で定時遅れリスク)""}"
